Volume,Open,Close,High,Low
1326,1.11144,1.11176,1.11208,1.11099
1083,1.11178,1.11202,1.11245,1.11138
971,1.11204,1.11163,1.11208,1.11096
1255,1.1116,1.11114,1.11198,1.11066
1714,1.11117,1.11174,1.11243,1.11097
1191,1.11172,1.11138,1.11221,1.11128
1308,1.11141,1.11108,1.11164,1.11073
706,1.11106,1.11098,1.11156,1.11081
637,1.11096,1.11046,1.11096,1.10968
556,1.11044,1.10978,1.11074,1.1095
453,1.10982,1.10968,1.11009,1.10963
222,1.1097,1.11002,1.11015,1.10944
118,1.11026,1.11001,1.11054,1.10998
136,1.11003,1.11,1.1102,1.10997
130,1.11002,1.11016,1.11026,1.10984
268,1.11014,1.11036,1.11056,1.11007
396,1.11038,1.11035,1.11058,1.11012
246,1.11037,1.11052,1.11072,1.1103
159,1.11048,1.11016,1.1105,1.11006
151,1.11018,1.10986,1.1102,1.10981
327,1.10988,1.11024,1.1104,1.10984
915,1.11024,1.11054,1.11058,1.10982
1131,1.11056,1.1109,1.11148,1.11041
826,1.11088,1.11134,1.1116,1.1106
1098,1.11131,1.11077,1.11154,1.11061
846,1.11075,1.1107,1.11084,1.11018
740,1.11073,1.11014,1.11097,1.11002
836,1.11012,1.11086,1.11098,1.11008
1637,1.11089,1.11016,1.11091,1.10944
1609,1.11018,1.11016,1.11034,1.1092
1096,1.11018,1.10938,1.11027,1.10876
797,1.10941,1.10968,1.10972,1.10858
423,1.10966,1.10924,1.10968,1.10895
278,1.1092,1.10932,1.1096,1.10906
295,1.1093,1.10899,1.1093,1.10886
110,1.10902,1.10902,1.10904,1.10873
113,1.10909,1.10938,1.10951,1.10901
130,1.10934,1.1092,1.10934,1.10908
158,1.10922,1.10898,1.1093,1.10896
309,1.109,1.10884,1.10923,1.10862
332,1.10886,1.10872,1.10904,1.10856
204,1.10874,1.10884,1.10893,1.10867
188,1.10882,1.10875,1.1089,1.10862
115,1.10873,1.10868,1.10873,1.10844
153,1.1087,1.10888,1.109,1.10854
494,1.10888,1.10885,1.10898,1.10848
738,1.10887,1.10932,1.10976,1.10874
1424,1.1093,1.10888,1.10981,1.10827
1133,1.10891,1.10914,1.10954,1.10857
696,1.10912,1.10932,1.10978,1.10884
705,1.10929,1.10839,1.10932,1.10834
851,1.10842,1.10818,1.10862,1.10802
1200,1.10815,1.10818,1.1086,1.1074
1439,1.10816,1.1076,1.10837,1.10732
820,1.10755,1.10835,1.10848,1.10744
481,1.10838,1.10788,1.1085,1.10763
530,1.10786,1.10832,1.10858,1.10774
299,1.10834,1.10796,1.10848,1.10777
464,1.10799,1.1076,1.10811,1.10752
156,1.10758,1.10777,1.10782,1.10749
215,1.10782,1.10812,1.10851,1.10782
150,1.1081,1.10844,1.10845,1.10808
180,1.10846,1.10858,1.10866,1.10835
230,1.10855,1.10852,1.10868,1.10834
251,1.1085,1.10832,1.10876,1.10829
176,1.10829,1.10824,1.10834,1.10805
75,1.10822,1.10842,1.10848,1.10822
81,1.10844,1.10812,1.10848,1.10808
190,1.10814,1.10843,1.10853,1.10814
469,1.10846,1.10812,1.10859,1.1081
1457,1.1081,1.10824,1.1085,1.10748
1007,1.10822,1.10766,1.10832,1.10758
764,1.10764,1.10765,1.1078,1.10702
507,1.10767,1.10746,1.10774,1.10722
649,1.10749,1.10742,1.10766,1.10697
983,1.10744,1.10705,1.10819,1.10692
1890,1.10708,1.10628,1.10736,1.10558
3161,1.10631,1.10672,1.10925,1.10594
1029,1.1067,1.10583,1.10672,1.1055
558,1.10587,1.1053,1.10592,1.10501
948,1.10528,1.10538,1.10546,1.1042
480,1.10536,1.10523,1.10552,1.10507
251,1.10521,1.10579,1.10582,1.10518
118,1.10576,1.10568,1.10584,1.10555
58,1.10568,1.10586,1.10593,1.10556
121,1.10583,1.10581,1.10586,1.10562
78,1.10583,1.10591,1.10604,1.1058
471,1.10588,1.10538,1.106,1.10521
316,1.10541,1.10494,1.10542,1.10476
204,1.10491,1.10436,1.10501,1.10428
141,1.10432,1.10444,1.10463,1.10424
96,1.10447,1.1045,1.10457,1.10433
287,1.10448,1.10482,1.10501,1.10448
1113,1.10482,1.1038,1.10517,1.10354
1373,1.10382,1.10378,1.10406,1.10334
845,1.10376,1.10383,1.1044,1.10351
791,1.10385,1.10404,1.10458,1.10376
549,1.10406,1.10406,1.10446,1.1039
648,1.10408,1.10354,1.10421,1.10348
878,1.10356,1.10382,1.10424,1.10342
907,1.10385,1.10448,1.10491,1.10385
1293,1.10446,1.10124,1.10495,1.101
3629,1.10122,1.09891,1.10136,1.09848
639,1.09889,1.09874,1.09928,1.09854
1311,1.09872,1.09714,1.09872,1.09632
677,1.09712,1.09768,1.09799,1.09694
679,1.0977,1.09918,1.09928,1.0977
406,1.0992,1.09905,1.09948,1.09895
159,1.09894,1.09882,1.09908,1.09842
386,1.09888,1.0992,1.09968,1.09888
215,1.09918,1.09906,1.09942,1.09897
271,1.09904,1.09877,1.09914,1.09868
257,1.0988,1.09912,1.09932,1.09848
181,1.0991,1.09907,1.09922,1.09873
122,1.09904,1.09902,1.09932,1.09895
91,1.09904,1.09881,1.09926,1.09881
156,1.09883,1.09868,1.09902,1.09866
428,1.09866,1.09826,1.09926,1.09804
887,1.09823,1.09824,1.09863,1.09768
923,1.09822,1.09728,1.09876,1.09702
1048,1.0973,1.09592,1.09738,1.0958
490,1.09594,1.09666,1.09692,1.09594
416,1.09664,1.09687,1.09752,1.0966
365,1.09685,1.09656,1.09706,1.09628
406,1.09659,1.09675,1.09675,1.09604
358,1.09673,1.09694,1.09704,1.09618
507,1.09692,1.09678,1.09709,1.09632
377,1.09676,1.09737,1.09755,1.09672
107,1.09734,1.09694,1.09734,1.09682
60,1.09691,1.09698,1.09711,1.09691
24,1.09702,1.09704,1.09711,1.09696
243,1.09702,1.09698,1.09738,1.09638
86,1.09698,1.09696,1.09724,1.09696
153,1.09693,1.09666,1.097,1.09656
145,1.09663,1.09643,1.09663,1.0962
407,1.0964,1.09536,1.09641,1.09514
892,1.09538,1.09396,1.09538,1.0935
305,1.09394,1.09315,1.09399,1.09308
263,1.09318,1.09357,1.09407,1.09318
234,1.09355,1.09406,1.09406,1.0934
571,1.09404,1.09464,1.09494,1.09348
1183,1.09464,1.09418,1.09486,1.09344
1689,1.09416,1.09397,1.09458,1.09329
927,1.09395,1.09492,1.09514,1.09387
616,1.0949,1.09421,1.0949,1.0938
1213,1.09423,1.09383,1.0943,1.09262
1123,1.09381,1.09371,1.09426,1.09268
795,1.09374,1.09399,1.09425,1.09347
2108,1.09402,1.09474,1.0954,1.09284
2924,1.09482,1.09592,1.09788,1.09482
1520,1.09594,1.09669,1.09695,1.09583
556,1.09672,1.09702,1.09723,1.09614
371,1.09704,1.09724,1.09735,1.09678
320,1.09722,1.09671,1.09754,1.09648
295,1.09668,1.0968,1.09734,1.09649
219,1.09678,1.09739,1.09756,1.09667
205,1.09729,1.09716,1.09778,1.09713
154,1.09713,1.09712,1.09732,1.09688
101,1.09716,1.09728,1.09731,1.09689
337,1.09726,1.09745,1.09793,1.09718
362,1.09742,1.09744,1.09797,1.09742
185,1.0974,1.0975,1.09758,1.09726
128,1.09752,1.09758,1.09766,1.09726
144,1.09762,1.09748,1.09766,1.09734
161,1.09746,1.09754,1.0977,1.09732
929,1.09754,1.09811,1.09856,1.09738
1190,1.09809,1.09924,1.09942,1.09766
1675,1.09922,1.10072,1.10128,1.09858
1443,1.1007,1.10204,1.10234,1.10036
805,1.10202,1.10168,1.10214,1.10136
741,1.1017,1.1015,1.102,1.10073
873,1.10152,1.10163,1.10204,1.10093
908,1.10166,1.10116,1.10193,1.10104
1783,1.10118,1.10288,1.10322,1.101
975,1.1029,1.10246,1.10328,1.10231
583,1.10244,1.10262,1.10314,1.1023
508,1.10258,1.10277,1.10298,1.10222
644,1.1028,1.10316,1.10383,1.10246
348,1.10314,1.10324,1.10358,1.1027
191,1.10322,1.10348,1.10354,1.10276
121,1.10352,1.10352,1.10363,1.10322
91,1.10348,1.10344,1.10367,1.10336
79,1.10342,1.10348,1.10354,1.10335
263,1.10346,1.10342,1.10376,1.1031
746,1.10344,1.1029,1.10392,1.10275
407,1.10288,1.10312,1.10336,1.10268
215,1.1031,1.1027,1.10314,1.10265
166,1.10272,1.10269,1.10294,1.10246
217,1.10266,1.10274,1.10304,1.1025
945,1.10274,1.10223,1.10275,1.10167
1314,1.10226,1.10397,1.10434,1.10188
995,1.10399,1.10378,1.10444,1.10293
1335,1.10374,1.1044,1.10484,1.10357
1170,1.10442,1.10563,1.10568,1.10424
824,1.1056,1.10657,1.10672,1.10538
1167,1.1066,1.106,1.10671,1.10526
1348,1.10597,1.10816,1.10848,1.10584
2785,1.1081,1.10428,1.1081,1.10408
1150,1.1043,1.10378,1.10514,1.10374
588,1.10376,1.10414,1.10424,1.10352
409,1.10416,1.10384,1.10434,1.10346
294,1.10382,1.10362,1.10398,1.10322
256,1.10364,1.10362,1.10376,1.10339
85,1.1036,1.10346,1.10374,1.10336
87,1.10346,1.10352,1.10387,1.10337
95,1.10354,1.10356,1.1038,1.10354
96,1.10354,1.1034,1.10369,1.10328
210,1.10342,1.10303,1.10354,1.10298
152,1.10305,1.10304,1.1035,1.10302
157,1.10301,1.10338,1.1036,1.10301
102,1.1034,1.10345,1.1035,1.10332
124,1.10343,1.10378,1.10382,1.10336
206,1.10376,1.10442,1.10464,1.10368
1132,1.10442,1.10425,1.10464,1.10377
1155,1.10427,1.10468,1.10516,1.10363
913,1.10466,1.10374,1.1048,1.10368
1092,1.10376,1.10304,1.10404,1.10288
793,1.10307,1.10303,1.1032,1.10242
730,1.103,1.10224,1.103,1.10204
2712,1.10227,1.10402,1.10466,1.10227
1675,1.10405,1.10504,1.10574,1.10402
1335,1.10506,1.10478,1.10535,1.10386
691,1.10476,1.10425,1.10504,1.10396
1431,1.10422,1.10355,1.1048,1.1027
1078,1.10358,1.10383,1.10394,1.10254
416,1.1038,1.103,1.1038,1.10288
350,1.10297,1.1026,1.10326,1.10252
184,1.10257,1.10279,1.10284,1.10247
34,1.10256,1.10272,1.10278,1.10256
118,1.10276,1.10248,1.1028,1.10238
89,1.10246,1.10203,1.10246,1.10198
289,1.102,1.10178,1.10243,1.10156
336,1.10175,1.10272,1.10288,1.10158
167,1.10269,1.10248,1.10272,1.10242
102,1.10246,1.10272,1.10278,1.10246
100,1.1027,1.10274,1.10296,1.10262
137,1.10272,1.10256,1.10287,1.10251
541,1.10256,1.10293,1.10322,1.10227
795,1.1029,1.10314,1.10346,1.10258
586,1.10312,1.10339,1.1037,1.10295
683,1.10337,1.10382,1.1042,1.1029
786,1.1038,1.10257,1.10392,1.10212
680,1.1026,1.10365,1.10367,1.10234
1739,1.10362,1.10433,1.10592,1.10281
1262,1.10436,1.10558,1.10558,1.10422
1401,1.10556,1.10576,1.10635,1.10446
885,1.10565,1.1056,1.10659,1.10547
674,1.10557,1.10599,1.1068,1.10557
381,1.10601,1.10563,1.10603,1.10535
329,1.10566,1.10522,1.10568,1.10513
286,1.1052,1.10492,1.10541,1.1049
163,1.10489,1.10472,1.10496,1.1045
103,1.10472,1.1049,1.1051,1.10466
258,1.10488,1.10488,1.10524,1.10487
139,1.1049,1.10472,1.10498,1.10462
242,1.1047,1.1043,1.10472,1.10428
328,1.10428,1.10431,1.1047,1.10417
170,1.10428,1.10456,1.10468,1.10405
116,1.10459,1.1044,1.10462,1.10428
107,1.10436,1.10428,1.1047,1.10428
200,1.10431,1.10432,1.10466,1.10429
542,1.10432,1.10489,1.1053,1.10415
1248,1.10492,1.10451,1.10594,1.10392
1021,1.10448,1.10383,1.10465,1.10366
611,1.1038,1.10465,1.1047,1.10364
422,1.10462,1.1039,1.10464,1.10366
871,1.10392,1.10367,1.10414,1.10326
900,1.10365,1.104,1.10436,1.10358
806,1.10402,1.10399,1.10438,1.10347
1540,1.10402,1.1042,1.10457,1.10306
1090,1.10422,1.10421,1.10522,1.10406
463,1.10424,1.10412,1.10482,1.10405
333,1.1041,1.10451,1.10453,1.10364
334,1.10453,1.10478,1.10488,1.10381
417,1.10475,1.10398,1.10475,1.10378
151,1.104,1.10431,1.10436,1.104
392,1.10445,1.1049,1.10498,1.10382
176,1.10488,1.10491,1.10512,1.10462
170,1.10488,1.10501,1.10503,1.10464
413,1.10499,1.1047,1.10553,1.10462
206,1.10472,1.10466,1.1048,1.10438
232,1.10464,1.10472,1.10521,1.10464
143,1.1047,1.10496,1.10512,1.10452
297,1.10498,1.10531,1.10556,1.10491
328,1.10528,1.10488,1.10534,1.10466
575,1.1049,1.10478,1.10494,1.10417
753,1.1048,1.10344,1.10485,1.1034
674,1.10341,1.10256,1.10348,1.10232
694,1.10258,1.10202,1.10278,1.10202
893,1.102,1.10076,1.1022,1.10071
960,1.10079,1.09973,1.10112,1.09968
796,1.09971,1.10006,1.1007,1.09968
1053,1.1001,1.09951,1.10031,1.09936
1257,1.09953,1.09974,1.09996,1.09854
918,1.09972,1.10007,1.10017,1.09904
411,1.10005,1.1007,1.10082,1.09963
365,1.10068,1.10082,1.10118,1.10047
332,1.10078,1.10071,1.10122,1.10054
267,1.10073,1.10106,1.1011,1.10068
147,1.10104,1.10104,1.1014,1.1009
43,1.10096,1.1009,1.10101,1.1009
108,1.10092,1.10102,1.10105,1.10078
226,1.10104,1.10136,1.10139,1.1009
311,1.10138,1.10106,1.10144,1.10082
187,1.10108,1.10138,1.10152,1.10108
142,1.10135,1.10095,1.10136,1.10088
202,1.10098,1.10131,1.10136,1.10098
105,1.10128,1.1014,1.10147,1.10121
107,1.10142,1.10134,1.1015,1.10122
505,1.10134,1.10142,1.10149,1.10058
913,1.1014,1.1017,1.10189,1.10116
960,1.10173,1.10272,1.10326,1.10158
566,1.1027,1.10294,1.10316,1.10253
673,1.10298,1.1024,1.10317,1.10198
5910,1.10242,1.09662,1.10692,1.09612
7224,1.09659,1.09462,1.09735,1.09268
8695,1.0946,1.10354,1.10469,1.09404
6014,1.10356,1.10298,1.10692,1.10286
2889,1.103,1.10738,1.10796,1.10262
1297,1.10735,1.10678,1.10744,1.10617
1244,1.10676,1.10671,1.10873,1.10662
744,1.10668,1.10738,1.10752,1.10638
382,1.1074,1.10649,1.1074,1.10626
159,1.10651,1.10638,1.10652,1.10616
137,1.10663,1.10636,1.10675,1.10632
133,1.1064,1.10582,1.10654,1.10582
67,1.1058,1.10563,1.10584,1.10556
345,1.10566,1.10642,1.1065,1.10566
208,1.1064,1.10646,1.10663,1.10629
84,1.10644,1.10659,1.10664,1.10641
107,1.10662,1.10692,1.10692,1.10658
152,1.1069,1.10694,1.10732,1.1067
132,1.10692,1.10712,1.10731,1.10692
1981,1.10714,1.10958,1.10966,1.1068
2124,1.1096,1.1094,1.11096,1.10919
1973,1.10937,1.10924,1.10977,1.10774
977,1.10928,1.11007,1.11044,1.10898
808,1.11009,1.10914,1.11062,1.10905
595,1.10916,1.11029,1.11066,1.10912
1957,1.11026,1.10876,1.1105,1.10792
1618,1.10872,1.10689,1.10883,1.10656
1824,1.10691,1.10805,1.10858,1.10609
862,1.10807,1.10742,1.10854,1.10696
526,1.1074,1.10759,1.10766,1.10668
491,1.10756,1.10765,1.108,1.10708
446,1.10767,1.10673,1.10773,1.1067
404,1.10676,1.10766,1.10773,1.10676
505,1.10764,1.10743,1.10794,1.10716
168,1.10748,1.1073,1.10756,1.10704
629,1.10734,1.10794,1.10804,1.10708
304,1.10796,1.10832,1.10864,1.10792
619,1.10834,1.10758,1.10844,1.10732
408,1.1076,1.10791,1.10797,1.10754
231,1.10788,1.10749,1.10788,1.10734
157,1.10751,1.10708,1.10764,1.10703
105,1.10706,1.10733,1.10743,1.10703
161,1.10731,1.10688,1.10731,1.10679
936,1.1069,1.10712,1.10768,1.1067
1051,1.1071,1.10722,1.10822,1.10676
950,1.1072,1.10594,1.10728,1.10583
920,1.10592,1.10606,1.10694,1.10578
965,1.10608,1.10388,1.10608,1.10388
1004,1.1039,1.10299,1.10432,1.10281
1069,1.10297,1.10268,1.10358,1.10249
950,1.1027,1.10122,1.10272,1.10117
1566,1.1012,1.09974,1.10174,1.09937
1467,1.09976,1.10062,1.10104,1.09937
890,1.10065,1.10026,1.10099,1.09976
543,1.10024,1.0996,1.10047,1.09944
501,1.09958,1.10064,1.1007,1.09956
468,1.10062,1.10078,1.10114,1.10054
247,1.1008,1.10033,1.1008,1.09988
93,1.10006,1.1001,1.10035,1.0998
228,1.10018,1.10052,1.10062,1.1
131,1.10049,1.10033,1.10052,1.10014
502,1.10031,1.1009,1.10118,1.10013
627,1.10093,1.10072,1.1011,1.10014
321,1.10074,1.10121,1.10136,1.10059
269,1.10124,1.10104,1.10136,1.10056
225,1.10102,1.10128,1.10134,1.10093
195,1.1013,1.1012,1.10139,1.10072
1076,1.1012,1.0996,1.10128,1.09903
1597,1.09958,1.10166,1.10178,1.09958
881,1.10164,1.10149,1.10228,1.10125
987,1.10152,1.10172,1.10202,1.10068
793,1.10176,1.10246,1.10252,1.10088
801,1.10244,1.10236,1.10272,1.10165
824,1.10234,1.1027,1.10323,1.10206
2927,1.10268,1.10332,1.10393,1.10208
1844,1.1033,1.10477,1.10505,1.103
1497,1.10479,1.10633,1.10666,1.10479
702,1.1063,1.10696,1.10714,1.1057
577,1.10694,1.10661,1.10734,1.10656
417,1.10664,1.1066,1.10722,1.1066
320,1.10662,1.10714,1.10728,1.10652
251,1.10712,1.10724,1.10746,1.10705
78,1.10718,1.10718,1.10738,1.107
109,1.1072,1.10713,1.10733,1.10707
135,1.10711,1.10738,1.10756,1.10702
340,1.10742,1.10698,1.10748,1.10684
257,1.10701,1.10694,1.10719,1.10666
165,1.10696,1.10667,1.10696,1.10654
119,1.10665,1.10658,1.10675,1.1065
71,1.1066,1.10644,1.1066,1.10644
161,1.10646,1.10658,1.10667,1.10631
598,1.10661,1.10578,1.10687,1.10568
1389,1.10576,1.10545,1.10685,1.10516
1052,1.10548,1.10421,1.10564,1.10412
882,1.10419,1.10491,1.10492,1.10368
741,1.10488,1.10439,1.10522,1.10431
757,1.10436,1.10515,1.10523,1.10403
595,1.10518,1.10566,1.10576,1.1051
875,1.10564,1.10553,1.10611,1.10512
1013,1.1055,1.10606,1.10657,1.10542
674,1.10608,1.10612,1.10654,1.10548
570,1.1061,1.10632,1.10684,1.10604
576,1.10634,1.10638,1.1068,1.10588
6623,1.10635,1.1033,1.1065,1.10139
2481,1.10328,1.10332,1.10474,1.10165
310,1.1033,1.10297,1.10358,1.10243
158,1.1029,1.10326,1.10363,1.10286
111,1.10328,1.10312,1.10339,1.10304
138,1.10314,1.10292,1.10315,1.10269
342,1.1029,1.10254,1.10297,1.10229
560,1.10252,1.10314,1.1033,1.10244
421,1.10312,1.10327,1.10359,1.10306
497,1.1033,1.10357,1.10382,1.10324
220,1.10359,1.1039,1.10398,1.10346
228,1.10392,1.10411,1.1043,1.10366
800,1.10411,1.10453,1.1049,1.10406
1915,1.10451,1.10512,1.10526,1.1035
1519,1.10514,1.10589,1.10647,1.10514
1137,1.10592,1.1062,1.10686,1.10568
822,1.10618,1.10656,1.10673,1.10561
1021,1.10654,1.10676,1.10734,1.10605
865,1.10679,1.1067,1.10723,1.10612
1065,1.10668,1.1061,1.107,1.10596
1213,1.10608,1.10553,1.10612,1.105
747,1.1055,1.10464,1.10572,1.1043
429,1.10462,1.10456,1.10475,1.10387
1250,1.10458,1.10594,1.10619,1.10456
493,1.10596,1.10542,1.10602,1.10504
527,1.1054,1.10442,1.10542,1.104
147,1.1044,1.10408,1.10448,1.10399
94,1.10413,1.10418,1.10442,1.10408
197,1.10415,1.10449,1.10452,1.10398
92,1.10452,1.10448,1.1046,1.10443
360,1.10444,1.10507,1.1052,1.1044
268,1.10505,1.10523,1.10545,1.10502
160,1.10521,1.10592,1.10596,1.10514
167,1.10588,1.10566,1.10588,1.10546
178,1.10564,1.10582,1.10595,1.10561
178,1.1058,1.10554,1.10588,1.10547
743,1.10558,1.10604,1.10644,1.10541
1086,1.10602,1.10507,1.10676,1.1046
871,1.10505,1.10476,1.10577,1.10476
775,1.10478,1.10478,1.10542,1.1045
811,1.10476,1.10433,1.10522,1.10404
982,1.10431,1.10326,1.10431,1.10251
903,1.10328,1.10258,1.10338,1.10192
1197,1.1026,1.102,1.10262,1.1013
1774,1.10202,1.10112,1.10226,1.10048
1788,1.1011,1.10027,1.10175,1.09964
546,1.1003,1.10072,1.10109,1.10014
1297,1.1007,1.10188,1.10196,1.10059
756,1.1019,1.1015,1.10197,1.10099
491,1.10152,1.1019,1.10218,1.10127
262,1.10188,1.10182,1.10218,1.10148
156,1.10163,1.10174,1.10192,1.101
146,1.1017,1.10178,1.10192,1.10152
145,1.1018,1.10188,1.10199,1.1017
272,1.1019,1.1017,1.10198,1.10162
240,1.10172,1.10227,1.10231,1.10159
175,1.1023,1.1023,1.10252,1.10226
132,1.10234,1.10227,1.10246,1.1022
99,1.10229,1.10226,1.10234,1.10203
144,1.10224,1.1024,1.10245,1.10204
630,1.1024,1.1015,1.10255,1.10135
3626,1.10148,1.09695,1.10172,1.09662
1424,1.09698,1.09778,1.0982,1.09694
1094,1.09775,1.0982,1.09838,1.09666
927,1.09817,1.09844,1.0989,1.09788
745,1.09842,1.09848,1.09872,1.09762
845,1.09846,1.09866,1.0996,1.09828
1559,1.09868,1.09892,1.09956,1.098
1598,1.0989,1.09948,1.09994,1.09827
970,1.0995,1.09904,1.09998,1.0989
558,1.09902,1.09872,1.09916,1.0984
409,1.0987,1.09906,1.09923,1.09861
474,1.09909,1.0996,1.09982,1.09878
396,1.09958,1.09964,1.09982,1.09926
144,1.0996,1.09932,1.0996,1.09916
73,1.09937,1.0995,1.09978,1.09927
115,1.09952,1.09954,1.09967,1.09946
155,1.09952,1.09939,1.09954,1.0991
253,1.09937,1.09915,1.09959,1.09894
204,1.09912,1.09874,1.09914,1.09869
164,1.09876,1.09912,1.0993,1.09869
145,1.0991,1.09896,1.09922,1.09881
183,1.099,1.09904,1.09936,1.09894
183,1.09902,1.09898,1.09909,1.09876
610,1.099,1.09907,1.09934,1.09839
903,1.0991,1.09874,1.09962,1.09857
1236,1.0987,1.09942,1.09964,1.09864
900,1.09944,1.09988,1.10002,1.09928
730,1.09985,1.09878,1.09998,1.09876
484,1.09881,1.10013,1.10038,1.09871
662,1.10016,1.10067,1.10086,1.10002
789,1.10064,1.09971,1.10098,1.0995
2132,1.09973,1.09983,1.10149,1.09942
982,1.09985,1.09992,1.10051,1.09957
1063,1.0999,1.10144,1.10188,1.09961
871,1.10142,1.10142,1.102,1.10104
1902,1.10144,1.10175,1.10198,1.09985
856,1.10178,1.10174,1.10242,1.1015
215,1.1017,1.102,1.10209,1.10168
180,1.10205,1.10197,1.10222,1.10153
185,1.102,1.10194,1.10208,1.10179
155,1.10196,1.10138,1.10196,1.10137
611,1.10135,1.10077,1.1017,1.1007
482,1.1008,1.1002,1.10098,1.09998
407,1.10022,1.10022,1.1005,1.09983
240,1.1002,1.10024,1.10035,1.09988
200,1.10022,1.09958,1.10026,1.09958
234,1.0996,1.09975,1.09991,1.09942
660,1.09975,1.10014,1.10026,1.09958
995,1.10012,1.09974,1.10014,1.09926
555,1.09972,1.10018,1.10029,1.09937
607,1.10016,1.09983,1.10051,1.09972
679,1.0998,1.09939,1.1001,1.09888
707,1.09942,1.09797,1.09944,1.09782
934,1.098,1.09862,1.09883,1.09773
809,1.0986,1.09862,1.09884,1.09824
2481,1.0986,1.09598,1.09877,1.09534
1480,1.09601,1.0949,1.09601,1.0948
1040,1.09494,1.09432,1.09516,1.09398
653,1.0943,1.09472,1.09488,1.09414
700,1.0947,1.09413,1.0948,1.09376
307,1.09416,1.09456,1.09478,1.09416
223,1.09458,1.09431,1.09458,1.09406
69,1.09431,1.09442,1.09456,1.09424
174,1.0944,1.09494,1.09498,1.09438
168,1.09492,1.09514,1.09532,1.0949
399,1.09511,1.09518,1.09548,1.09496
269,1.09515,1.09554,1.0956,1.09515
216,1.09552,1.09592,1.09606,1.09552
360,1.09594,1.09622,1.0965,1.09576
129,1.09624,1.09622,1.09642,1.09618
197,1.09619,1.09548,1.09619,1.09546
458,1.09548,1.09542,1.09558,1.095
745,1.0954,1.09448,1.09549,1.09409
874,1.09445,1.09396,1.0946,1.09332
884,1.09394,1.0935,1.09421,1.09296
1069,1.09352,1.09302,1.09358,1.09226
785,1.09304,1.09322,1.09363,1.09252
1590,1.09324,1.09475,1.09558,1.0931
1699,1.09472,1.09633,1.09675,1.09468
1632,1.09628,1.09424,1.09648,1.09362
1507,1.09422,1.09378,1.0946,1.09318
1094,1.0938,1.09256,1.09388,1.09222
607,1.09253,1.09266,1.09336,1.09244
469,1.0927,1.0928,1.09304,1.09236
943,1.09282,1.09178,1.09292,1.09088
169,1.0918,1.09204,1.09226,1.0918
220,1.09194,1.09176,1.09202,1.0916
207,1.09179,1.09202,1.09207,1.09174
127,1.09205,1.09226,1.09231,1.09185
724,1.09228,1.09162,1.0923,1.09048
359,1.0916,1.09168,1.09176,1.09118
214,1.09164,1.09196,1.09208,1.09148
136,1.09199,1.09246,1.09258,1.09192
162,1.09243,1.09216,1.09254,1.09213
219,1.0922,1.09197,1.09238,1.09191
898,1.09194,1.09166,1.092,1.09068
1308,1.09164,1.09179,1.0923,1.09078
739,1.09182,1.09239,1.09287,1.09167
699,1.09237,1.09269,1.09285,1.09207
819,1.09267,1.09388,1.09395,1.092
546,1.0939,1.09353,1.09399,1.0933
1141,1.09355,1.09374,1.09485,1.09316
1242,1.09372,1.09351,1.09398,1.09265
1268,1.09348,1.0948,1.09492,1.09318
2053,1.09484,1.09416,1.09587,1.09398
1183,1.0942,1.09443,1.09478,1.09362
588,1.09445,1.09414,1.09477,1.09414
482,1.09412,1.094,1.09429,1.0938
308,1.09402,1.09416,1.09436,1.0939
176,1.09414,1.09404,1.0944,1.09401
1,1.0941,1.0941,1.0941,1.0941
71,1.0942,1.09418,1.09438,1.09396
156,1.09416,1.09446,1.09462,1.09404
151,1.09444,1.09424,1.09444,1.0942
285,1.09422,1.09367,1.09422,1.09356
285,1.09369,1.09343,1.09374,1.0931
113,1.09341,1.09308,1.09355,1.09301
107,1.0931,1.09328,1.09342,1.0931
181,1.09326,1.09366,1.09372,1.0931
192,1.09364,1.09363,1.09391,1.0935
696,1.09361,1.09445,1.09445,1.0931
878,1.09442,1.09354,1.0948,1.09345
681,1.09352,1.09336,1.09386,1.09316
709,1.09334,1.09214,1.09346,1.09202
520,1.09212,1.09218,1.09267,1.09192
872,1.0922,1.09083,1.09233,1.09061
1941,1.09085,1.08986,1.09109,1.08847
1174,1.08984,1.09015,1.09054,1.0891
1630,1.09012,1.09013,1.0914,1.08982
1472,1.09011,1.09046,1.09117,1.08988
554,1.09048,1.09032,1.09124,1.09032
561,1.09029,1.08972,1.09058,1.08934
446,1.08969,1.0902,1.0906,1.08967
356,1.09017,1.08999,1.0904,1.08989
99,1.08996,1.08986,1.09004,1.08972
62,1.09002,1.08992,1.09002,1.08972
128,1.08994,1.08986,1.09002,1.0897
83,1.08989,1.08996,1.09001,1.08981
168,1.08994,1.08962,1.09008,1.08948
364,1.08966,1.08908,1.08972,1.0889
202,1.08905,1.08864,1.08912,1.08859
169,1.08866,1.0888,1.08901,1.08866
379,1.08878,1.08912,1.08938,1.08868
325,1.08909,1.08892,1.08934,1.08874
695,1.0889,1.08806,1.08908,1.08792
1282,1.08808,1.08878,1.08941,1.08808
1103,1.0888,1.08936,1.08956,1.08853
816,1.08938,1.08939,1.09018,1.08924
924,1.08941,1.09006,1.09058,1.08918
847,1.09008,1.0898,1.0908,1.08957
989,1.08982,1.08956,1.09002,1.08894
1439,1.08958,1.08859,1.09016,1.08846
10499,1.08866,1.09162,1.09214,1.08866
